Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,StartOfWeek,Start of Month,Year In Last Four Years,WeekOrder,Start of Wk Display,Start Of Week Display Year
2017-04-05 00:00:00.000,"2017",2,4,5,20170405,"April","Apr 2017","Q2 2017",3,"Wednesday",2017-04-08 00:00:00.000,14,20170400,20170200,"17","FY18",2017-04-02 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42827,2017-04-02 00:00:00.000,2017
2017-04-06 00:00:00.000,"2017",2,4,6,20170406,"April","Apr 2017","Q2 2017",4,"Thursday",2017-04-08 00:00:00.000,14,20170400,20170200,"17","FY18",2017-04-02 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42827,2017-04-02 00:00:00.000,2017
2017-04-07 00:00:00.000,"2017",2,4,7,20170407,"April","Apr 2017","Q2 2017",5,"Friday",2017-04-08 00:00:00.000,14,20170400,20170200,"17","FY18",2017-04-02 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42827,2017-04-02 00:00:00.000,2017
2017-04-08 00:00:00.000,"2017",2,4,8,20170408,"April","Apr 2017","Q2 2017",6,"Saturday",2017-04-08 00:00:00.000,14,20170400,20170200,"17","FY18",2017-04-02 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42827,2017-04-02 00:00:00.000,2017
2017-04-09 00:00:00.000,"2017",2,4,9,20170409,"April","Apr 2017","Q2 2017",0,"Sunday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-10 00:00:00.000,"2017",2,4,10,20170410,"April","Apr 2017","Q2 2017",1,"Monday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-11 00:00:00.000,"2017",2,4,11,20170411,"April","Apr 2017","Q2 2017",2,"Tuesday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-12 00:00:00.000,"2017",2,4,12,20170412,"April","Apr 2017","Q2 2017",3,"Wednesday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-13 00:00:00.000,"2017",2,4,13,20170413,"April","Apr 2017","Q2 2017",4,"Thursday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-14 00:00:00.000,"2017",2,4,14,20170414,"April","Apr 2017","Q2 2017",5,"Friday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-15 00:00:00.000,"2017",2,4,15,20170415,"April","Apr 2017","Q2 2017",6,"Saturday",2017-04-15 00:00:00.000,15,20170400,20170200,"17","FY18",2017-04-09 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42834,2017-04-09 00:00:00.000,2017
2017-04-16 00:00:00.000,"2017",2,4,16,20170416,"April","Apr 2017","Q2 2017",0,"Sunday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-17 00:00:00.000,"2017",2,4,17,20170417,"April","Apr 2017","Q2 2017",1,"Monday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-18 00:00:00.000,"2017",2,4,18,20170418,"April","Apr 2017","Q2 2017",2,"Tuesday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-19 00:00:00.000,"2017",2,4,19,20170419,"April","Apr 2017","Q2 2017",3,"Wednesday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-20 00:00:00.000,"2017",2,4,20,20170420,"April","Apr 2017","Q2 2017",4,"Thursday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-21 00:00:00.000,"2017",2,4,21,20170421,"April","Apr 2017","Q2 2017",5,"Friday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-22 00:00:00.000,"2017",2,4,22,20170422,"April","Apr 2017","Q2 2017",6,"Saturday",2017-04-22 00:00:00.000,16,20170400,20170200,"17","FY18",2017-04-16 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42841,2017-04-16 00:00:00.000,2017
2017-04-23 00:00:00.000,"2017",2,4,23,20170423,"April","Apr 2017","Q2 2017",0,"Sunday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-24 00:00:00.000,"2017",2,4,24,20170424,"April","Apr 2017","Q2 2017",1,"Monday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-25 00:00:00.000,"2017",2,4,25,20170425,"April","Apr 2017","Q2 2017",2,"Tuesday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-26 00:00:00.000,"2017",2,4,26,20170426,"April","Apr 2017","Q2 2017",3,"Wednesday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-27 00:00:00.000,"2017",2,4,27,20170427,"April","Apr 2017","Q2 2017",4,"Thursday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-28 00:00:00.000,"2017",2,4,28,20170428,"April","Apr 2017","Q2 2017",5,"Friday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-29 00:00:00.000,"2017",2,4,29,20170429,"April","Apr 2017","Q2 2017",6,"Saturday",2017-04-29 00:00:00.000,17,20170400,20170200,"17","FY18",2017-04-23 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42848,2017-04-23 00:00:00.000,2017
2017-04-30 00:00:00.000,"2017",2,4,30,20170430,"April","Apr 2017","Q2 2017",0,"Sunday",2017-05-06 00:00:00.000,18,20170400,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-04-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-01 00:00:00.000,"2017",2,5,1,20170501,"May","May 2017","Q2 2017",1,"Monday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-02 00:00:00.000,"2017",2,5,2,20170502,"May","May 2017","Q2 2017",2,"Tuesday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-03 00:00:00.000,"2017",2,5,3,20170503,"May","May 2017","Q2 2017",3,"Wednesday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-04 00:00:00.000,"2017",2,5,4,20170504,"May","May 2017","Q2 2017",4,"Thursday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-05 00:00:00.000,"2017",2,5,5,20170505,"May","May 2017","Q2 2017",5,"Friday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-06 00:00:00.000,"2017",2,5,6,20170506,"May","May 2017","Q2 2017",6,"Saturday",2017-05-06 00:00:00.000,18,20170500,20170200,"17","FY18",2017-04-30 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42855,2017-04-30 00:00:00.000,2017
2017-05-07 00:00:00.000,"2017",2,5,7,20170507,"May","May 2017","Q2 2017",0,"Sunday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-08 00:00:00.000,"2017",2,5,8,20170508,"May","May 2017","Q2 2017",1,"Monday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-09 00:00:00.000,"2017",2,5,9,20170509,"May","May 2017","Q2 2017",2,"Tuesday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-10 00:00:00.000,"2017",2,5,10,20170510,"May","May 2017","Q2 2017",3,"Wednesday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-11 00:00:00.000,"2017",2,5,11,20170511,"May","May 2017","Q2 2017",4,"Thursday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-12 00:00:00.000,"2017",2,5,12,20170512,"May","May 2017","Q2 2017",5,"Friday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-13 00:00:00.000,"2017",2,5,13,20170513,"May","May 2017","Q2 2017",6,"Saturday",2017-05-13 00:00:00.000,19,20170500,20170200,"17","FY18",2017-05-07 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42862,2017-05-07 00:00:00.000,2017
2017-05-14 00:00:00.000,"2017",2,5,14,20170514,"May","May 2017","Q2 2017",0,"Sunday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-15 00:00:00.000,"2017",2,5,15,20170515,"May","May 2017","Q2 2017",1,"Monday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-16 00:00:00.000,"2017",2,5,16,20170516,"May","May 2017","Q2 2017",2,"Tuesday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-17 00:00:00.000,"2017",2,5,17,20170517,"May","May 2017","Q2 2017",3,"Wednesday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-18 00:00:00.000,"2017",2,5,18,20170518,"May","May 2017","Q2 2017",4,"Thursday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-19 00:00:00.000,"2017",2,5,19,20170519,"May","May 2017","Q2 2017",5,"Friday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-20 00:00:00.000,"2017",2,5,20,20170520,"May","May 2017","Q2 2017",6,"Saturday",2017-05-20 00:00:00.000,20,20170500,20170200,"17","FY18",2017-05-14 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42869,2017-05-14 00:00:00.000,2017
2017-05-21 00:00:00.000,"2017",2,5,21,20170521,"May","May 2017","Q2 2017",0,"Sunday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-22 00:00:00.000,"2017",2,5,22,20170522,"May","May 2017","Q2 2017",1,"Monday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-23 00:00:00.000,"2017",2,5,23,20170523,"May","May 2017","Q2 2017",2,"Tuesday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-24 00:00:00.000,"2017",2,5,24,20170524,"May","May 2017","Q2 2017",3,"Wednesday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-25 00:00:00.000,"2017",2,5,25,20170525,"May","May 2017","Q2 2017",4,"Thursday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-26 00:00:00.000,"2017",2,5,26,20170526,"May","May 2017","Q2 2017",5,"Friday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-27 00:00:00.000,"2017",2,5,27,20170527,"May","May 2017","Q2 2017",6,"Saturday",2017-05-27 00:00:00.000,21,20170500,20170200,"17","FY18",2017-05-21 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42876,2017-05-21 00:00:00.000,2017
2017-05-28 00:00:00.000,"2017",2,5,28,20170528,"May","May 2017","Q2 2017",0,"Sunday",2017-06-03 00:00:00.000,22,20170500,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-05-29 00:00:00.000,"2017",2,5,29,20170529,"May","May 2017","Q2 2017",1,"Monday",2017-06-03 00:00:00.000,22,20170500,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-05-30 00:00:00.000,"2017",2,5,30,20170530,"May","May 2017","Q2 2017",2,"Tuesday",2017-06-03 00:00:00.000,22,20170500,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-05-31 00:00:00.000,"2017",2,5,31,20170531,"May","May 2017","Q2 2017",3,"Wednesday",2017-06-03 00:00:00.000,22,20170500,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-05-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-06-01 00:00:00.000,"2017",2,6,1,20170601,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-06-02 00:00:00.000,"2017",2,6,2,20170602,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-06-03 00:00:00.000,"2017",2,6,3,20170603,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY18",2017-05-28 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42883,2017-05-28 00:00:00.000,2017
2017-06-04 00:00:00.000,"2017",2,6,4,20170604,"June","Jun 2017","Q2 2017",0,"Sunday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-05 00:00:00.000,"2017",2,6,5,20170605,"June","Jun 2017","Q2 2017",1,"Monday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-06 00:00:00.000,"2017",2,6,6,20170606,"June","Jun 2017","Q2 2017",2,"Tuesday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-07 00:00:00.000,"2017",2,6,7,20170607,"June","Jun 2017","Q2 2017",3,"Wednesday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-08 00:00:00.000,"2017",2,6,8,20170608,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-09 00:00:00.000,"2017",2,6,9,20170609,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-10 00:00:00.000,"2017",2,6,10,20170610,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY18",2017-06-04 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42890,2017-06-04 00:00:00.000,2017
2017-06-11 00:00:00.000,"2017",2,6,11,20170611,"June","Jun 2017","Q2 2017",0,"Sunday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-12 00:00:00.000,"2017",2,6,12,20170612,"June","Jun 2017","Q2 2017",1,"Monday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-13 00:00:00.000,"2017",2,6,13,20170613,"June","Jun 2017","Q2 2017",2,"Tuesday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-14 00:00:00.000,"2017",2,6,14,20170614,"June","Jun 2017","Q2 2017",3,"Wednesday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-15 00:00:00.000,"2017",2,6,15,20170615,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-16 00:00:00.000,"2017",2,6,16,20170616,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-17 00:00:00.000,"2017",2,6,17,20170617,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-17 00:00:00.000,24,20170600,20170200,"17","FY18",2017-06-11 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42897,2017-06-11 00:00:00.000,2017
2017-06-18 00:00:00.000,"2017",2,6,18,20170618,"June","Jun 2017","Q2 2017",0,"Sunday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-19 00:00:00.000,"2017",2,6,19,20170619,"June","Jun 2017","Q2 2017",1,"Monday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-20 00:00:00.000,"2017",2,6,20,20170620,"June","Jun 2017","Q2 2017",2,"Tuesday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-21 00:00:00.000,"2017",2,6,21,20170621,"June","Jun 2017","Q2 2017",3,"Wednesday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-22 00:00:00.000,"2017",2,6,22,20170622,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-23 00:00:00.000,"2017",2,6,23,20170623,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-24 00:00:00.000,"2017",2,6,24,20170624,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-24 00:00:00.000,25,20170600,20170200,"17","FY18",2017-06-18 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42904,2017-06-18 00:00:00.000,2017
2017-06-25 00:00:00.000,"2017",2,6,25,20170625,"June","Jun 2017","Q2 2017",0,"Sunday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-06-26 00:00:00.000,"2017",2,6,26,20170626,"June","Jun 2017","Q2 2017",1,"Monday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-06-27 00:00:00.000,"2017",2,6,27,20170627,"June","Jun 2017","Q2 2017",2,"Tuesday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-06-28 00:00:00.000,"2017",2,6,28,20170628,"June","Jun 2017","Q2 2017",3,"Wednesday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-06-29 00:00:00.000,"2017",2,6,29,20170629,"June","Jun 2017","Q2 2017",4,"Thursday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-06-30 00:00:00.000,"2017",2,6,30,20170630,"June","Jun 2017","Q2 2017",5,"Friday",2017-07-01 00:00:00.000,26,20170600,20170200,"17","FY18",2017-06-25 00:00:00.000,2017-06-01 00:00:00.000,"Y",-42911,2017-06-25 00:00:00.000,2017
2017-10-01 00:00:00.000,"2017",4,10,1,20171001,"October","Oct 2017","Q4 2017",0,"Sunday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-02 00:00:00.000,"2017",4,10,2,20171002,"October","Oct 2017","Q4 2017",1,"Monday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-03 00:00:00.000,"2017",4,10,3,20171003,"October","Oct 2017","Q4 2017",2,"Tuesday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-04 00:00:00.000,"2017",4,10,4,20171004,"October","Oct 2017","Q4 2017",3,"Wednesday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-05 00:00:00.000,"2017",4,10,5,20171005,"October","Oct 2017","Q4 2017",4,"Thursday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-06 00:00:00.000,"2017",4,10,6,20171006,"October","Oct 2017","Q4 2017",5,"Friday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-07 00:00:00.000,"2017",4,10,7,20171007,"October","Oct 2017","Q4 2017",6,"Saturday",2017-10-07 00:00:00.000,40,20171000,20170400,"17","FY18",2017-10-01 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43009,2017-10-01 00:00:00.000,2017
2017-10-08 00:00:00.000,"2017",4,10,8,20171008,"October","Oct 2017","Q4 2017",0,"Sunday",2017-10-14 00:00:00.000,41,20171000,20170400,"17","FY18",2017-10-08 00:00:00.000,2017-10-01 00:00:00.000,"Y",-43016,2017-10-08 00:00:00.000,2017
