Calendar Year,Calendar Month,Product Subcategory,Plan Amt,Sales Territory Country,ProductKey,OrderDateKey,SalesTerritoryKey,Year Month,Sales Territory Group,Month Number
2014,"January","Tires and Tubes",958.0972,"France",480,20140101,7,"2014-Jan","Europe",1
2014,"January","Helmets",791.4315,"France",214,20140101,7,"2014-Jan","Europe",1
2014,"January","Caps",86.0297,"France",225,20140101,7,"2014-Jan","Europe",1
2014,"January","Helmets",1461.1044,"Canada",214,20140101,6,"2014-Jan","North America",1
2014,"January","Gloves",127.831,"France",463,20140101,7,"2014-Jan","Europe",1
2014,"January","Hydration Packs",47.8387,"France",487,20140101,7,"2014-Jan","Europe",1
2014,"January","Bottles and Cages",59.9398,"France",477,20140101,7,"2014-Jan","Europe",1
2014,"January","Fenders",458.9179,"Canada",485,20140101,6,"2014-Jan","North America",1
2014,"January","Gloves",255.6619,"Australia",463,20140102,9,"2014-Jan","Pacific",1
2014,"January","Bottles and Cages",171.1112,"Australia",477,20140102,9,"2014-Jan","Pacific",1
2014,"January","Vests",331.4523,"Australia",471,20140102,9,"2014-Jan","Pacific",1
2014,"January","Cleaners",41.4968,"Australia",484,20140102,9,"2014-Jan","Pacific",1
2014,"January","Gloves",490.0187,"United States",463,20140102,1,"2014-Jan","North America",1
2014,"January","Jerseys",1028.085,"Canada",228,20140102,6,"2014-Jan","North America",1
2014,"January","Shorts",852.4327,"Canada",474,20140102,6,"2014-Jan","North America",1
2014,"January","Bottles and Cages",341.4046,"Canada",477,20140102,6,"2014-Jan","North America",1
2014,"January","Vests",331.4523,"Canada",471,20140102,6,"2014-Jan","North America",1
2014,"January","Tires and Tubes",827.8739,"Germany",480,20140102,8,"2014-Jan","Europe",1
2014,"January","Tires and Tubes",1132.2793,"United Kingdom",480,20140102,10,"2014-Jan","Europe",1
2014,"January","Fenders",114.7295,"Germany",485,20140102,8,"2014-Jan","Europe",1
2014,"January","Helmets",700.1125,"Germany",214,20140102,8,"2014-Jan","Europe",1
2014,"January","Socks",23.4626,"France",481,20140102,7,"2014-Jan","Europe",1
2014,"January","Caps",54.7462,"United Kingdom",225,20140102,10,"2014-Jan","Europe",1
2014,"January","Bottles and Cages",102.4979,"Germany",477,20140102,8,"2014-Jan","Europe",1
2014,"January","Bike Stands",691.6131,"Australia",486,20140103,9,"2014-Jan","Pacific",1
2014,"January","Hydration Packs",478.3874,"United States",487,20140103,1,"2014-Jan","North America",1
2014,"January","Vests",607.6625,"United States",471,20140103,1,"2014-Jan","North America",1
2014,"January","Caps",109.4924,"Canada",225,20140103,6,"2014-Jan","North America",1
2014,"January","Hydration Packs",191.355,"Canada",487,20140103,6,"2014-Jan","North America",1
2014,"January","Fenders",745.7416,"United States",485,20140104,1,"2014-Jan","North America",1
2014,"January","Caps",39.1044,"Germany",225,20140104,8,"2014-Jan","Europe",1
2014,"January","Vests",110.4841,"Germany",472,20140104,8,"2014-Jan","Europe",1
2014,"January","Hydration Packs",287.0325,"Australia",487,20140105,9,"2014-Jan","Pacific",1
2014,"January","Socks",39.1044,"United States",481,20140105,1,"2014-Jan","North America",1
2014,"January","Gloves",276.9671,"Canada",463,20140105,6,"2014-Jan","North America",1
2014,"January","Vests",220.9682,"United Kingdom",471,20140105,10,"2014-Jan","Europe",1
2014,"January","Helmets",456.5951,"United Kingdom",214,20140105,10,"2014-Jan","Europe",1
2014,"January","Socks",15.6418,"Germany",481,20140105,8,"2014-Jan","Europe",1
2014,"January","Jerseys",307.9027,"France",228,20140105,7,"2014-Jan","Europe",1
2014,"January","Socks",39.1044,"Australia",481,20140106,9,"2014-Jan","Pacific",1
2014,"January","Cleaners",20.7484,"United Kingdom",484,20140106,10,"2014-Jan","Europe",1
2014,"January","Socks",62.5671,"Canada",481,20140107,6,"2014-Jan","North America",1
2014,"January","Fenders",152.9726,"United Kingdom",485,20140107,10,"2014-Jan","Europe",1
2014,"January","Cleaners",76.0774,"Canada",484,20140107,6,"2014-Jan","North America",1
2014,"January","Shorts",121.7761,"France",474,20140108,7,"2014-Jan","Europe",1
2014,"January","Bike Stands",276.6452,"Canada",486,20140109,6,"2014-Jan","North America",1
2014,"January","Bike Racks",313.1833,"Germany",483,20140109,8,"2014-Jan","Europe",1
2014,"January","Bike Stands",138.3226,"United Kingdom",486,20140109,10,"2014-Jan","Europe",1
2014,"January","Gloves",85.2206,"Germany",463,20140110,8,"2014-Jan","Europe",1
2014,"January","Bike Racks",208.7888,"Australia",483,20140111,9,"2014-Jan","Pacific",1
2014,"January","Caps",101.6715,"Australia",225,20140111,9,"2014-Jan","Pacific",1
2014,"January","Bike Racks",521.9721,"Canada",483,20140111,6,"2014-Jan","North America",1
2014,"January","Shorts",121.7761,"Germany",474,20140111,8,"2014-Jan","Europe",1
2014,"January","Bike Stands",414.9678,"United States",486,20140111,1,"2014-Jan","North America",1
2014,"January","Jerseys",318.3421,"Germany",231,20140113,8,"2014-Jan","Europe",1
2014,"January","Hydration Packs",95.6775,"Germany",487,20140114,8,"2014-Jan","Europe",1
2014,"January","Fenders",95.6079,"France",485,20140116,7,"2014-Jan","Europe",1
2014,"January","Socks",15.6418,"United Kingdom",481,20140117,10,"2014-Jan","Europe",1
2014,"January","Vests",55.242,"France",472,20140124,7,"2014-Jan","Europe",1
2014,"January","Bike Racks",104.3944,"France",483,20140125,7,"2014-Jan","Europe",1
2014,"January","Bike Racks",104.3944,"United Kingdom",483,20140126,10,"2014-Jan","Europe",1
2014,"January","Cleaners",6.9161,"Germany",484,20140128,8,"2014-Jan","Europe",1
2010,"December","Mountain Bikes",3806.8369,"France",346,20101229,7,"2010-Dec","Europe",12
2010,"December","Mountain Bikes",3806.8369,"United States",346,20101229,1,"2010-Dec","North America",12
2010,"December","Mountain Bikes",11392.5192,"Australia",344,20101229,9,"2010-Dec","Pacific",12
2011,"January","Mountain Bikes",5893.9178,"United Kingdom",346,20110106,10,"2011-Jan","Europe",1
2011,"January","Mountain Bikes",11787.8356,"United States",344,20110106,1,"2011-Jan","North America",1
2011,"January","Mountain Bikes",50130.9246,"Australia",344,20110106,9,"2011-Jan","Pacific",1
2011,"January","Mountain Bikes",2957.8333,"Germany",344,20110119,8,"2011-Jan","Europe",1
2011,"January","Mountain Bikes",5872.169,"France",348,20110124,7,"2011-Jan","Europe",1
2011,"January","Mountain Bikes",2936.0845,"Canada",348,20110127,6,"2011-Jan","North America",1
2011,"February","Mountain Bikes",64408.3204,"Australia",344,20110201,9,"2011-Feb","Pacific",2
2011,"February","Mountain Bikes",15199.3561,"United Kingdom",344,20110212,10,"2011-Feb","Europe",2
2011,"February","Mountain Bikes",19006.1929,"United States",344,20110212,1,"2011-Feb","North America",2
2011,"February","Mountain Bikes",7557.6907,"Canada",349,20110219,6,"2011-Feb","North America",2
2011,"February","Mountain Bikes",7585.6823,"France",344,20110223,7,"2011-Feb","Europe",2
2011,"March","Mountain Bikes",11809.5844,"United Kingdom",344,20110304,10,"2011-Mar","Europe",3
2011,"March","Mountain Bikes",14767.4178,"United States",344,20110304,1,"2011-Mar","North America",3
2011,"March","Mountain Bikes",11809.5844,"Australia",344,20110309,9,"2011-Mar","Pacific",3
2011,"March","Mountain Bikes",2936.0845,"France",349,20110321,7,"2011-Mar","Europe",3
2011,"April","Mountain Bikes",56850.6297,"Australia",344,20110401,9,"2011-Apr","Pacific",4
2011,"April","Mountain Bikes",7613.6738,"United Kingdom",345,20110404,10,"2011-Apr","Europe",4
2011,"April","Mountain Bikes",18950.2099,"United States",345,20110404,1,"2011-Apr","North America",4
2011,"April","Mountain Bikes",11364.5276,"Germany",345,20110410,8,"2011-Apr","Europe",4
2011,"April","Mountain Bikes",3778.8454,"Canada",350,20110414,6,"2011-Apr","North America",4
2011,"May","Mountain Bikes",14745.6689,"Germany",344,20110501,8,"2011-May","Europe",5
2011,"May","Mountain Bikes",17703.5023,"United States",344,20110501,4,"2011-May","North America",5
2011,"May","Mountain Bikes",53045.2602,"Australia",344,20110501,9,"2011-May","Pacific",5
2011,"May","Mountain Bikes",2957.8333,"United Kingdom",344,20110513,10,"2011-May","Europe",5
2011,"May","Mountain Bikes",5893.9178,"France",346,20110514,7,"2011-May","Europe",5
2011,"May","Mountain Bikes",2957.8333,"Canada",346,20110521,6,"2011-May","North America",5
2011,"June","Mountain Bikes",60573.492,"Australia",345,20110601,9,"2011-Jun","Pacific",6
2011,"June","Mountain Bikes",49292.9389,"United States",344,20110602,1,"2011-Jun","North America",6
2011,"June","Mountain Bikes",15143.373,"Germany",344,20110604,8,"2011-Jun","Europe",6
2011,"June","Mountain Bikes",3778.8454,"France",348,20110607,7,"2011-Jun","Europe",6
2011,"June","Mountain Bikes",3778.8454,"Canada",348,20110607,6,"2011-Jun","North America",6
2011,"June","Mountain Bikes",11364.5276,"United Kingdom",346,20110612,10,"2011-Jun","Europe",6
2011,"July","Mountain Bikes",55981.3447,"Australia",344,20110701,9,"2011-Jul","Pacific",7
2011,"July","Mountain Bikes",14723.9201,"United Kingdom",344,20110703,10,"2011-Jul","Europe",7
2011,"July","Mountain Bikes",20617.8379,"United States",344,20110703,1,"2011-Jul","North America",7
2011,"July","Mountain Bikes",5893.9178,"Canada",344,20110706,6,"2011-Jul","North America",7
2011,"July","Mountain Bikes",5915.6666,"France",344,20110715,7,"2011-Jul","Europe",7
2011,"July","Mountain Bikes",2957.8333,"Germany",346,20110721,8,"2011-Jul","Europe",7
2011,"August","Mountain Bikes",7557.6907,"France",348,20110803,7,"2011-Aug","Europe",8
2011,"August","Mountain Bikes",22701.0637,"United States",345,20110805,1,"2011-Aug","North America",8
2011,"August","Mountain Bikes",18978.2014,"Australia",344,20110805,9,"2011-Aug","Pacific",8
2011,"August","Mountain Bikes",11364.5276,"Canada",344,20110806,6,"2011-Aug","North America",8
2011,"August","Mountain Bikes",15199.3561,"United Kingdom",344,20110808,10,"2011-Aug","Europe",8
2011,"August","Mountain Bikes",3778.8454,"Germany",349,20110813,8,"2011-Aug","Europe",8
2011,"September","Mountain Bikes",56003.0936,"Australia",344,20110901,9,"2011-Sep","Pacific",9
2011,"September","Mountain Bikes",11766.0868,"France",344,20110904,7,"2011-Sep","Europe",9
2011,"September","Mountain Bikes",5872.169,"Germany",350,20110905,8,"2011-Sep","Europe",9
2011,"September","Mountain Bikes",26555.2534,"United States",344,20110905,1,"2011-Sep","North America",9
2011,"September","Mountain Bikes",5893.9178,"United Kingdom",345,20110908,10,"2011-Sep","Europe",9
2011,"September","Mountain Bikes",2936.0845,"Canada",350,20110919,6,"2011-Sep","North America",9
2011,"October","Mountain Bikes",87137.3757,"Australia",344,20111001,9,"2011-Oct","Pacific",10
2011,"October","Mountain Bikes",30342.729,"United States",344,20111002,1,"2011-Oct","North America",10
2011,"October","Mountain Bikes",22785.0383,"Germany",345,20111003,8,"2011-Oct","Europe",10
2011,"October","Mountain Bikes",3778.8454,"Canada",351,20111009,6,"2011-Oct","North America",10
2011,"October","Mountain Bikes",7557.6907,"United Kingdom",348,20111028,10,"2011-Oct","Europe",10
2011,"November","Mountain Bikes",58895.6804,"Australia",345,20111101,9,"2011-Nov","Pacific",11
2011,"November","Mountain Bikes",47107.8448,"United States",344,20111102,1,"2011-Nov","North America",11
2011,"November","Mountain Bikes",8851.7511,"Germany",344,20111103,8,"2011-Nov","Europe",11
2011,"November","Mountain Bikes",8851.7511,"United Kingdom",344,20111107,10,"2011-Nov","Europe",11
2011,"November","Mountain Bikes",5872.169,"France",350,20111109,7,"2011-Nov","Europe",11
2011,"November","Mountain Bikes",5893.9178,"Canada",345,20111111,6,"2011-Nov","North America",11
2011,"December","Mountain Bikes",90378.3761,"Australia",344,20111201,9,"2011-Dec","Pacific",12
2011,"December","Mountain Bikes",11392.5192,"United Kingdom",345,20111202,10,"2011-Dec","Europe",12
2011,"December","Mountain Bikes",13658.8234,"Canada",346,20111202,6,"2011-Dec","North America",12
2011,"December","Mountain Bikes",37900.4198,"United States",344,20111204,1,"2011-Dec","North America",12
2011,"December","Mountain Bikes",15199.3561,"Germany",344,20111205,8,"2011-Dec","Europe",12
2011,"December","Mountain Bikes",3778.8454,"France",349,20111217,7,"2011-Dec","Europe",12
2012,"January","Mountain Bikes",7169.3181,"Canada",352,20120101,6,"2012-Jan","North America",1
2012,"January","Mountain Bikes",5367.2793,"Germany",356,20120102,8,"2012-Jan","Europe",1
2012,"January","Mountain Bikes",39372.9936,"Australia",354,20120102,9,"2012-Jan","Pacific",1
2012,"January","Mountain Bikes",12517.1787,"United Kingdom",352,20120103,10,"2012-Jan","Europe",1
2012,"January","Mountain Bikes",28677.2722,"United States",352,20120106,1,"2012-Jan","North America",1
2012,"January","Mountain Bikes",3584.659,"France",352,20120111,7,"2012-Jan","Europe",1
2012,"February","Mountain Bikes",18404.3509,"France",354,20120201,7,"2012-Feb","Europe",2
2012,"February","Mountain Bikes",43841.5434,"United States",352,20120201,1,"2012-Feb","North America",2
2012,"February","Mountain Bikes",57632.3104,"Australia",352,20120201,9,"2012-Feb","Pacific",2
2012,"February","Mountain Bikes",11546.456,"United Kingdom",352,20120202,10,"2012-Feb","Europe",2
2012,"February","Mountain Bikes",4638.5763,"Canada",356,20120203,6,"2012-Feb","North America",2
2012,"February","Mountain Bikes",6882.8873,"Germany",358,20120211,8,"2012-Feb","Europe",2
2012,"March","Mountain Bikes",12536.5973,"France",352,20120302,7,"2012-Mar","Europe",3
2012,"March","Mountain Bikes",23290.5744,"Australia",352,20120302,9,"2012-Mar","Pacific",3
2012,"March","Mountain Bikes",14358.0547,"United Kingdom",352,20120307,10,"2012-Mar","Europe",3
2012,"March","Mountain Bikes",5386.6978,"Germany",352,20120308,8,"2012-Mar","Europe",3
2012,"March","Mountain Bikes",26894.652,"United States",352,20120308,1,"2012-Mar","North America",3
2012,"March","Mountain Bikes",1802.0388,"Canada",352,20120328,6,"2012-Mar","North America",3
2012,"April","Mountain Bikes",36858.6865,"United States",352,20120401,1,"2012-Apr","North America",4
2012,"April","Mountain Bikes",78480.9114,"Australia",352,20120401,9,"2012-Apr","Pacific",4
2012,"April","Mountain Bikes",16160.0399,"United Kingdom",352,20120402,10,"2012-Apr","Europe",4
2012,"April","Mountain Bikes",16135.0475,"France",356,20120404,7,"2012-Apr","Europe",4
2012,"April","Mountain Bikes",6932.8721,"Canada",354,20120409,6,"2012-Apr","North America",4
2012,"May","Mountain Bikes",17942.7137,"Germany",352,20120501,8,"2012-May","Europe",5
2012,"May","Mountain Bikes",44837.3657,"United States",352,20120501,1,"2012-May","North America",5
2012,"May","Mountain Bikes",3565.2404,"Canada",360,20120502,6,"2012-May","North America",5
2012,"May","Mountain Bikes",8971.3569,"Australia",352,20120505,9,"2012-May","Pacific",5
2012,"May","Mountain Bikes",10734.5585,"United Kingdom",354,20120509,10,"2012-May","Europe",5
2012,"May","Mountain Bikes",1802.0388,"France",356,20120528,7,"2012-May","Europe",5
2012,"June","Mountain Bikes",29950.8069,"United Kingdom",352,20120601,10,"2012-Jun","Europe",6
2012,"June","Mountain Bikes",83019.5181,"United States",352,20120601,1,"2012-Jun","North America",6
2012,"June","Mountain Bikes",85263.8291,"Australia",352,20120602,9,"2012-Jun","Pacific",6
2012,"June","Mountain Bikes",18479.3281,"Germany",352,20120603,8,"2012-Jun","Europe",6
2012,"June","Mountain Bikes",13790.7669,"Canada",352,20120604,6,"2012-Jun","North America",6
2012,"June","Mountain Bikes",23042.9272,"France",352,20120609,7,"2012-Jun","Europe",6
2012,"July","Mountain Bikes",5406.1164,"Germany",354,20120701,8,"2012-Jul","Europe",7
2012,"July","Mountain Bikes",80606.2817,"Australia",352,20120701,9,"2012-Jul","Pacific",7
2012,"July","Mountain Bikes",17903.8766,"United Kingdom",352,20120702,10,"2012-Jul","Europe",7
2012,"July","Mountain Bikes",46581.1488,"United States",352,20120703,1,"2012-Jul","North America",7
2012,"July","Mountain Bikes",7149.8995,"Canada",356,20120704,6,"2012-Jul","North America",7
2012,"July","Mountain Bikes",12556.0159,"France",352,20120707,7,"2012-Jul","Europe",7
2012,"August","Mountain Bikes",126836.0692,"Australia",352,20120801,9,"2012-Aug","Pacific",8
2012,"August","Mountain Bikes",50724.4307,"United States",352,20120801,1,"2012-Aug","North America",8
2012,"August","Mountain Bikes",13815.7594,"France",352,20120802,7,"2012-Aug","Europe",8
2012,"August","Mountain Bikes",27731.4883,"Germany",352,20120802,8,"2012-Aug","Europe",8
2012,"August","Mountain Bikes",18429.3433,"Canada",352,20120803,6,"2012-Aug","North America",8
2012,"August","Mountain Bikes",25337.2229,"United Kingdom",352,20120804,10,"2012-Aug","Europe",8
2012,"September","Mountain Bikes",14299.799,"United Kingdom",356,20120901,10,"2012-Sep","Europe",9
2012,"September","Mountain Bikes",16160.0935,"Germany",352,20120901,8,"2012-Sep","Europe",9
2012,"September","Mountain Bikes",91457.3517,"Australia",352,20120901,9,"2012-Sep","Pacific",9
2012,"September","Mountain Bikes",14358.0547,"Canada",352,20120901,6,"2012-Sep","North America",9
2012,"September","Mountain Bikes",39431.2493,"United States",352,20120901,1,"2012-Sep","North America",9
2012,"September","Mountain Bikes",12497.7601,"France",356,20120904,7,"2012-Sep","Europe",9
2012,"October","Mountain Bikes",11496.4712,"Canada",354,20121001,6,"2012-Oct","North America",10
2012,"October","Mountain Bikes",18429.3433,"France",354,20121001,7,"2012-Oct","Europe",10
2012,"October","Mountain Bikes",18454.3357,"United Kingdom",352,20121001,10,"2012-Oct","Europe",10
2012,"October","Mountain Bikes",129405.2814,"Australia",352,20121001,9,"2012-Oct","Pacific",10
2012,"October","Mountain Bikes",73867.3275,"United States",352,20121002,1,"2012-Oct","North America",10
2012,"October","Mountain Bikes",23042.9272,"Germany",352,20121005,8,"2012-Oct","Europe",10
2012,"November","Mountain Bikes",77079.8784,"United States",352,20121101,1,"2012-Nov","North America",11
2012,"November","Mountain Bikes",16140.6749,"United Kingdom",352,20121101,10,"2012-Nov","Europe",11
2012,"November","Mountain Bikes",23251.7372,"France",352,20121101,7,"2012-Nov","Europe",11
2012,"November","Mountain Bikes",85934.7238,"Australia",352,20121101,9,"2012-Nov","Pacific",11
2012,"November","Mountain Bikes",14319.2175,"Germany",352,20121102,8,"2012-Nov","Europe",11
2012,"November","Mountain Bikes",10715.1399,"Canada",354,20121103,6,"2012-Nov","North America",11
2012,"December","Mountain Bikes",42454.1697,"France",352,20121201,7,"2012-Dec","Europe",12
2012,"December","Mountain Bikes",135708.9702,"Australia",352,20121201,9,"2012-Dec","Pacific",12
2012,"December","Mountain Bikes",33177.017,"Germany",352,20121202,8,"2012-Dec","Europe",12
2012,"December","Mountain Bikes",98947.4212,"United States",352,20121203,1,"2012-Dec","North America",12
2012,"December","Mountain Bikes",7183.1952,"Canada",354,20121203,6,"2012-Dec","North America",12
2012,"December","Mountain Bikes",28185.1488,"United Kingdom",355,20121204,10,"2012-Dec","Europe",12
2010,"December","Road Bikes",12802.1034,"United States",311,20101229,4,"2010-Dec","North America",12
2010,"December","Road Bikes",782.7531,"United Kingdom",330,20101231,10,"2010-Dec","Europe",12
2011,"February","Road Bikes",4789.2032,"France",311,20110221,7,"2011-Feb","Europe",2
2011,"March","Road Bikes",15564.6432,"Canada",311,20110301,6,"2011-Mar","North America",3
2011,"March","Road Bikes",29232.7236,"France",311,20110302,7,"2011-Mar","Europe",3
2011,"April","Road Bikes",12019.3503,"France",311,20110401,7,"2011-Apr","Europe",4
2011,"April","Road Bikes",9578.4065,"Canada",312,20110421,6,"2011-Apr","North America",4
2011,"May","Road Bikes",20502.1207,"United Kingdom",311,20110507,10,"2011-May","Europe",5
2011,"June","Road Bikes",34399.8602,"France",312,20110602,7,"2011-Jun","Europe",6
2011,"September","Road Bikes",21718.4866,"France",311,20110901,7,"2011-Sep","Europe",9
2011,"September","Road Bikes",21790.5005,"United Kingdom",311,20110903,10,"2011-Sep","Europe",9
2011,"November","Road Bikes",23006.8664,"United Kingdom",312,20111103,10,"2011-Nov","Europe",11
2012,"January","Road Bikes",33352.1743,"France",323,20120101,7,"2012-Jan","Europe",1
2012,"January","Road Bikes",25382.4038,"Germany",325,20120101,8,"2012-Jan","Europe",1
2012,"January","Road Bikes",27884.2792,"United Kingdom",325,20120101,10,"2012-Jan","Europe",1
2012,"January","Road Bikes",141224.1464,"United States",321,20120101,1,"2012-Jan","North America",1
2012,"January","Road Bikes",68303.0795,"Australia",321,20120101,9,"2012-Jan","Pacific",1
2012,"January","Road Bikes",38108.9888,"Canada",368,20120102,6,"2012-Jan","North America",1
2012,"February","Road Bikes",68335.4901,"Canada",337,20120201,6,"2012-Feb","North America",2
2012,"February","Road Bikes",144267.5007,"United States",333,20120201,1,"2012-Feb","North America",2
2012,"February","Road Bikes",27823.9952,"Germany",323,20120201,8,"2012-Feb","Europe",2
2012,"February","Road Bikes",100259.3459,"Australia",321,20120201,9,"2012-Feb","Pacific",2
2012,"February","Road Bikes",54970.9592,"United Kingdom",327,20120202,10,"2012-Feb","Europe",2
2012,"February","Road Bikes",29058.3069,"France",321,20120203,7,"2012-Feb","Europe",2
2012,"March","Road Bikes",27854.3637,"Germany",325,20120301,8,"2012-Mar","Europe",3
2012,"March","Road Bikes",28793.1871,"France",323,20120301,7,"2012-Mar","Europe",3
2012,"March","Road Bikes",33260.579,"United Kingdom",325,20120301,10,"2012-Mar","Europe",3
2012,"March","Road Bikes",45567.9748,"United States",321,20120301,1,"2012-Mar","North America",3
2012,"March","Road Bikes",91136.3759,"Australia",321,20120301,9,"2012-Mar","Pacific",3
2012,"March","Road Bikes",14031.7655,"Canada",321,20120307,6,"2012-Mar","North America",3
2012,"April","Road Bikes",35884.3354,"Germany",321,20120401,8,"2012-Apr","Europe",4
2012,"April","Road Bikes",120371.5906,"Australia",323,20120401,9,"2012-Apr","Pacific",4
2012,"April","Road Bikes",43423.241,"United States",321,20120402,1,"2012-Apr","North America",4
2012,"April","Road Bikes",33984.6874,"France",323,20120402,7,"2012-Apr","Europe",4
2012,"April","Road Bikes",39207.3555,"United Kingdom",321,20120402,10,"2012-Apr","Europe",4
2012,"April","Road Bikes",20801.4885,"Canada",339,20120406,6,"2012-Apr","North America",4
2012,"May","Road Bikes",87522.8064,"Australia",321,20120501,9,"2012-May","Pacific",5
2012,"May","Road Bikes",27733.6837,"Germany",325,20120502,8,"2012-May","Europe",5
2012,"May","Road Bikes",34675.0995,"United Kingdom",321,20120502,10,"2012-May","Europe",5
2012,"May","Road Bikes",48301.7211,"United States",321,20120503,1,"2012-May","North America",5
2012,"May","Road Bikes",21655.177,"France",321,20120505,7,"2012-May","Europe",5
2012,"May","Road Bikes",4465.328,"Canada",323,20120520,6,"2012-May","North America",5
2012,"June","Road Bikes",65820.3951,"France",327,20120601,7,"2012-Jun","Europe",6
2012,"June","Road Bikes",48036.6007,"United Kingdom",335,20120601,10,"2012-Jun","Europe",6
2012,"June","Road Bikes",39283.2909,"Germany",325,20120601,8,"2012-Jun","Europe",6
2012,"June","Road Bikes",66344.4889,"United States",321,20120601,1,"2012-Jun","North America",6
2012,"June","Road Bikes",135637.1158,"Australia",323,20120601,9,"2012-Jun","Pacific",6
2012,"June","Road Bikes",12922.2059,"Canada",333,20120603,6,"2012-Jun","North America",6
2012,"July","Road Bikes",35810.5172,"United Kingdom",325,20120701,10,"2012-Jul","Europe",7
2012,"July","Road Bikes",20976.0761,"France",331,20120701,7,"2012-Jul","Europe",7
2012,"July","Road Bikes",25680.7,"Germany",321,20120701,8,"2012-Jul","Europe",7
2012,"July","Road Bikes",84827.2314,"Australia",321,20120701,9,"2012-Jul","Pacific",7
2012,"July","Road Bikes",42227.7447,"United States",323,20120701,1,"2012-Jul","North America",7
2012,"July","Road Bikes",7019.3941,"Canada",368,20120702,6,"2012-Jul","North America",7
2012,"August","Road Bikes",52337.183,"United Kingdom",323,20120801,10,"2012-Aug","Europe",8
2012,"August","Road Bikes",50152.9087,"Germany",321,20120801,8,"2012-Aug","Europe",8
2012,"August","Road Bikes",122303.9103,"Australia",321,20120801,9,"2012-Aug","Pacific",8
2012,"August","Road Bikes",52677.0114,"United States",321,20120801,1,"2012-Aug","North America",8
2012,"August","Road Bikes",39089.4692,"France",329,20120803,7,"2012-Aug","Europe",8
2012,"August","Road Bikes",7175.1697,"Canada",333,20120804,6,"2012-Aug","North America",8
2012,"September","Road Bikes",39031.3005,"United Kingdom",325,20120901,10,"2012-Sep","Europe",9
2012,"September","Road Bikes",35014.8643,"Germany",327,20120901,8,"2012-Sep","Europe",9
2012,"September","Road Bikes",45044.2128,"France",329,20120901,7,"2012-Sep","Europe",9
2012,"September","Road Bikes",31109.8081,"United States",325,20120901,1,"2012-Sep","North America",9
2012,"September","Road Bikes",77345.7572,"Australia",325,20120901,9,"2012-Sep","Pacific",9
2012,"September","Road Bikes",7201.5406,"Canada",331,20120906,6,"2012-Sep","North America",9
2012,"October","Road Bikes",46912.724,"France",321,20121001,7,"2012-Oct","Europe",10
2012,"October","Road Bikes",62702.343,"United States",321,20121001,1,"2012-Oct","North America",10
2012,"October","Road Bikes",111706.4289,"Australia",321,20121001,9,"2012-Oct","Pacific",10
2012,"October","Road Bikes",53598.8536,"Germany",321,20121002,8,"2012-Oct","Europe",10
2012,"October","Road Bikes",39086.8128,"United Kingdom",321,20121003,10,"2012-Oct","Europe",10
2012,"October","Road Bikes",10494.4641,"Canada",321,20121010,6,"2012-Oct","North America",10
2012,"November","Road Bikes",29077.8663,"France",321,20121101,7,"2012-Nov","Europe",11
2012,"November","Road Bikes",31121.3611,"Germany",321,20121101,8,"2012-Nov","Europe",11
2012,"November","Road Bikes",86057.3283,"Australia",321,20121101,9,"2012-Nov","Pacific",11
2012,"November","Road Bikes",41478.3058,"United States",321,20121102,1,"2012-Nov","North America",11
2012,"November","Road Bikes",7044.3509,"Canada",321,20121102,6,"2012-Nov","North America",11
2012,"November","Road Bikes",45775.7197,"United Kingdom",321,20121103,10,"2012-Nov","Europe",11
2012,"December","Road Bikes",53109.4553,"Germany",323,20121201,8,"2012-Dec","Europe",12
2012,"December","Road Bikes",59794.3225,"France",327,20121201,7,"2012-Dec","Europe",12
2012,"December","Road Bikes",58143.0322,"United States",321,20121201,1,"2012-Dec","North America",12
2012,"December","Road Bikes",110403.6416,"Australia",325,20121201,9,"2012-Dec","Pacific",12
2012,"December","Road Bikes",40787.7321,"United Kingdom",321,20121204,10,"2012-Dec","Europe",12
2012,"December","Road Bikes",4262.5054,"Canada",333,20121204,6,"2012-Dec","North America",12
2010,"December","Road Bikes",4006.4501,"Canada",310,20101229,6,"2010-Dec","North America",12
2010,"December","Road Bikes",12019.3503,"Australia",310,20101230,9,"2010-Dec","Pacific",12
2011,"January","Road Bikes",93315.8453,"United States",310,20110101,1,"2011-Jan","North America",1
2011,"January","Road Bikes",31129.2864,"Germany",310,20110101,8,"2011-Jan","Europe",1
2011,"January","Road Bikes",26119.795,"United Kingdom",310,20110102,10,"2011-Jan","Europe",1
2011,"January","Road Bikes",130062.806,"Australia",310,20110102,9,"2011-Jan","Pacific",1
2011,"January","Road Bikes",32345.6523,"France",310,20110108,7,"2011-Jan","Europe",1
2011,"January","Road Bikes",16172.8261,"Canada",310,20110116,6,"2011-Jan","North America",1
2011,"February","Road Bikes",131337.4156,"United States",310,20110201,1,"2011-Feb","North America",2
2011,"February","Road Bikes",41630.0072,"Germany",310,20110201,8,"2011-Feb","Europe",2
2011,"February","Road Bikes",164171.7695,"Australia",310,20110201,9,"2011-Feb","Pacific",2
2011,"February","Road Bikes",45636.4573,"United Kingdom",310,20110202,10,"2011-Feb","Europe",2
2011,"February","Road Bikes",20815.0036,"Canada",310,20110209,6,"2011-Feb","North America",2
2011,"March","Road Bikes",46013.7327,"United Kingdom",310,20110301,10,"2011-Mar","Europe",3
