last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions,Today_Date,Column,first_added,last_edited,os_name_norm,OS Group
2021-09-09 15:46:11.610,14792,,,,"",,"i-065d5a1319aa99f24","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-065d5a1319aa99f24","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.36","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.453,2021-09-09 15:46:11.610,"","N/A"
2021-09-09 15:46:11.686,14793,,,,"",,"i-0ccf1b5831fd995ac","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ccf1b5831fd995ac","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.254","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.543,2021-09-09 15:46:11.686,"","N/A"
2021-09-09 15:46:11.766,14794,,,,"",,"i-0bb947713443a38b2","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bb947713443a38b2","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.225","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.636,2021-09-09 15:46:11.766,"","N/A"
2021-09-09 15:46:11.846,14795,,,,"",,"i-08cb021bbd6143063","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08cb021bbd6143063","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.224","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.730,2021-09-09 15:46:11.846,"","N/A"
2021-09-09 15:46:11.926,14796,,,,"",,"i-0890b7c73a3e218bb","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0890b7c73a3e218bb","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.246","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.816,2021-09-09 15:46:11.926,"","N/A"
2021-09-09 15:46:12.010,14797,,,,"",,"i-068de40bc29eae85b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-068de40bc29eae85b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.253","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.903,2021-09-09 15:46:12.010,"","N/A"
2021-09-09 15:46:12.093,14798,,,,"",,"i-0cb1e508a28b0d74e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cb1e508a28b0d74e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.244","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:14.996,2021-09-09 15:46:12.093,"","N/A"
2021-09-09 15:46:12.173,14799,,,,"",,"i-08f17ad1953009938","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08f17ad1953009938","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.196","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.083,2021-09-09 15:46:12.173,"","N/A"
2021-09-09 15:46:12.256,14800,,,,"",,"i-06c20792d652d5ca7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06c20792d652d5ca7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.196","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.173,2021-09-09 15:46:12.256,"","N/A"
2021-09-09 15:46:12.340,14801,,,,"",,"i-0df3f4788f5469b04","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0df3f4788f5469b04","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.198","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.263,2021-09-09 15:46:12.340,"","N/A"
2021-09-09 15:46:12.420,14802,,,,"",,"i-06ffa1ae085116011","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ffa1ae085116011","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.193","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.350,2021-09-09 15:46:12.420,"","N/A"
2021-09-09 15:46:12.600,14803,,,,"",,"i-0e09b7bc9dd437f3f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e09b7bc9dd437f3f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.210","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.440,2021-09-09 15:46:12.600,"","N/A"
2021-09-09 15:46:12.683,14804,,,,"",,"i-0c9a6d36e04eb1d39","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c9a6d36e04eb1d39","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.216","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.530,2021-09-09 15:46:12.683,"","N/A"
2021-09-09 15:46:12.763,14805,,,,"",,"i-0c392d2c7c61a6433","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c392d2c7c61a6433","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.219","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.616,2021-09-09 15:46:12.763,"","N/A"
2021-09-09 15:46:12.846,14806,,,,"",,"i-0ece00e391fdb850e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ece00e391fdb850e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.212","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.703,2021-09-09 15:46:12.846,"","N/A"
2021-09-09 15:46:12.926,14807,,,,"",,"i-0ba29c114ee6c341c","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ba29c114ee6c341c","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.237","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.793,2021-09-09 15:46:12.926,"","N/A"
2021-09-09 15:46:13.006,14808,,,,"",,"i-0902d6f1757c20fae","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0902d6f1757c20fae","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.233","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:15.913,2021-09-09 15:46:13.006,"","N/A"
2021-09-09 15:46:13.090,14809,,,,"",,"i-087093f3866882b42","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-087093f3866882b42","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.159","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.003,2021-09-09 15:46:13.090,"","N/A"
2021-09-09 15:46:13.170,14810,,,,"",,"i-0c60ef4d6c02122e4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c60ef4d6c02122e4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.125","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.090,2021-09-09 15:46:13.170,"","N/A"
2021-09-09 15:46:13.253,14811,,,,"",,"i-0c66dd86d56eaaa41","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c66dd86d56eaaa41","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.127","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.180,2021-09-09 15:46:13.253,"","N/A"
2021-09-09 15:46:13.346,14812,,,,"",,"i-085ab48638ff03680","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-085ab48638ff03680","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.128","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.263,2021-09-09 15:46:13.346,"","N/A"
2021-09-09 15:46:13.440,14813,,,,"",,"i-0fc7f375259163978","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fc7f375259163978","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.116","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.353,2021-09-09 15:46:13.440,"","N/A"
2021-09-09 15:46:13.523,14814,,,,"",,"i-0a733da953dbd6885","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a733da953dbd6885","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.116","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.440,2021-09-09 15:46:13.523,"","N/A"
2021-09-09 15:46:13.613,14815,,,,"",,"i-0ddd7fbb6124d7e67","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ddd7fbb6124d7e67","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.135","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.526,2021-09-09 15:46:13.613,"","N/A"
2021-09-09 15:46:13.703,14816,,,,"",,"i-0f4ffb8358c56cd81","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f4ffb8358c56cd81","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.129","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.613,2021-09-09 15:46:13.703,"","N/A"
2021-09-09 15:46:13.790,14817,,,,"",,"i-085e3035434382c95","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-085e3035434382c95","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.158","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.703,2021-09-09 15:46:13.790,"","N/A"
2021-09-09 15:46:13.876,14818,,,,"",,"i-0f9b8e9d7ed635770","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f9b8e9d7ed635770","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.153","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.790,2021-09-09 15:46:13.876,"","N/A"
2021-09-09 15:46:13.960,14819,,,,"",,"i-0815c4e6621144063","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0815c4e6621144063","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.155","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.876,2021-09-09 15:46:13.960,"","N/A"
2021-09-09 15:46:14.043,14820,,,,"",,"i-0c0738bc98fba7ec1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c0738bc98fba7ec1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.132","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:16.963,2021-09-09 15:46:14.043,"","N/A"
2021-09-09 15:46:14.133,14821,,,,"",,"i-0c36632f51f28af2d","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c36632f51f28af2d","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.189","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.050,2021-09-09 15:46:14.133,"","N/A"
2021-09-09 15:46:14.216,14822,,,,"",,"i-09f1781408c2c9bef","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09f1781408c2c9bef","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.191","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.133,2021-09-09 15:46:14.216,"","N/A"
2021-09-09 15:46:14.300,14823,,,,"",,"i-062dcce3a2aeccc78","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-062dcce3a2aeccc78","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.185","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.220,2021-09-09 15:46:14.300,"","N/A"
2021-09-09 15:46:14.386,14824,,,,"",,"i-0ceab86dc36e7c5b7","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ceab86dc36e7c5b7","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.186","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.306,2021-09-09 15:46:14.386,"","N/A"
2021-09-09 15:46:14.476,14825,,,,"",,"i-06ad5dc4d57bbc07e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06ad5dc4d57bbc07e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.182","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.393,2021-09-09 15:46:14.476,"","N/A"
2021-09-09 15:46:14.563,14826,,,,"",,"i-0d656391dd96fdba2","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d656391dd96fdba2","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.177","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.476,2021-09-09 15:46:14.563,"","N/A"
2021-09-09 15:46:14.650,14827,,,,"",,"i-0e9d83d4436f76640","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e9d83d4436f76640","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.201","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.563,2021-09-09 15:46:14.650,"","N/A"
2021-09-09 15:46:14.733,14828,,,,"",,"i-069c519ad8ac8680a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-069c519ad8ac8680a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.200","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.650,2021-09-09 15:46:14.733,"","N/A"
2021-09-09 15:46:14.823,14829,,,,"",,"i-09c3a842efe4db48a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09c3a842efe4db48a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.141.202","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.736,2021-09-09 15:46:14.823,"","N/A"
2021-09-09 15:46:14.910,14830,,,,"",,"i-05e8bca315b0244dd","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-05e8bca315b0244dd","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,,"","","","",,"","No","No","No","No","No","No","No",1,"10.10.133.183","",,,,,"","",2022-07-08 00:00:00.000,,2020-06-19 16:17:17.823,2021-09-09 15:46:14.910,"","N/A"
