Date,DateKey,Year,Quarter,MonthNum,Month,FiscalYear,FiscalQuarter,FiscalMonthNum,FiscalMonth,MonthYear,MonthYearLong,MonthYearNum,WeekdayNum,Weekday,WeekdayWeekend
2015-10-25 00:00:00.000,20151025,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,1,"Sun","Weekend"
2015-10-26 00:00:00.000,20151026,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,2,"Mon","Weekday"
2015-10-27 00:00:00.000,20151027,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,3,"Tue","Weekday"
2015-10-28 00:00:00.000,20151028,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,4,"Wed","Weekday"
2015-10-29 00:00:00.000,20151029,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,5,"Thu","Weekday"
2015-10-30 00:00:00.000,20151030,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,6,"Fri","Weekday"
2015-10-31 00:00:00.000,20151031,2015,"Q4",10,"Oct","FY2016","FQ2",4,"Oct",2019-10-15 00:00:00.000,2015-10-01 00:00:00.000,201510,7,"Sat","Weekend"
2015-11-01 00:00:00.000,20151101,2015,"Q4",11,"Nov","FY2016","FQ2",5,"Nov",2019-11-15 00:00:00.000,2015-11-01 00:00:00.000,201511,1,"Sun","Weekend"
2015-11-02 00:00:00.000,20151102,2015,"Q4",11,"Nov","FY2016","FQ2",5,"Nov",2019-11-15 00:00:00.000,2015-11-01 00:00:00.000,201511,2,"Mon","Weekday"
2015-11-03 00:00:00.000,20151103,2015,"Q4",11,"Nov","FY2016","FQ2",5,"Nov",2019-11-15 00:00:00.000,2015-11-01 00:00:00.000,201511,3,"Tue","Weekday"
2015-07-01 00:00:00.000,20150701,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,4,"Wed","Weekday"
2015-07-02 00:00:00.000,20150702,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,5,"Thu","Weekday"
2015-07-03 00:00:00.000,20150703,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,6,"Fri","Weekday"
2015-07-04 00:00:00.000,20150704,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,7,"Sat","Weekend"
2015-07-05 00:00:00.000,20150705,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,1,"Sun","Weekend"
2015-07-06 00:00:00.000,20150706,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,2,"Mon","Weekday"
2015-07-07 00:00:00.000,20150707,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,3,"Tue","Weekday"
2015-07-08 00:00:00.000,20150708,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,4,"Wed","Weekday"
2015-07-09 00:00:00.000,20150709,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,5,"Thu","Weekday"
2015-07-10 00:00:00.000,20150710,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,6,"Fri","Weekday"
2015-07-11 00:00:00.000,20150711,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,7,"Sat","Weekend"
2015-07-12 00:00:00.000,20150712,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,1,"Sun","Weekend"
2015-07-13 00:00:00.000,20150713,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,2,"Mon","Weekday"
2015-07-14 00:00:00.000,20150714,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,3,"Tue","Weekday"
2015-07-15 00:00:00.000,20150715,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,4,"Wed","Weekday"
2015-07-16 00:00:00.000,20150716,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,5,"Thu","Weekday"
2015-07-17 00:00:00.000,20150717,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,6,"Fri","Weekday"
2015-07-18 00:00:00.000,20150718,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,7,"Sat","Weekend"
2015-07-19 00:00:00.000,20150719,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,1,"Sun","Weekend"
2015-07-20 00:00:00.000,20150720,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,2,"Mon","Weekday"
2015-07-21 00:00:00.000,20150721,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,3,"Tue","Weekday"
2015-07-22 00:00:00.000,20150722,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,4,"Wed","Weekday"
2015-07-23 00:00:00.000,20150723,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,5,"Thu","Weekday"
2015-07-24 00:00:00.000,20150724,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,6,"Fri","Weekday"
2015-07-25 00:00:00.000,20150725,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,7,"Sat","Weekend"
2015-07-26 00:00:00.000,20150726,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,1,"Sun","Weekend"
2015-07-27 00:00:00.000,20150727,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,2,"Mon","Weekday"
2015-07-28 00:00:00.000,20150728,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,3,"Tue","Weekday"
2015-07-29 00:00:00.000,20150729,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,4,"Wed","Weekday"
2015-07-30 00:00:00.000,20150730,2015,"Q3",7,"Jul","FY2016","FQ1",1,"Jul",2019-07-15 00:00:00.000,2015-07-01 00:00:00.000,201507,5,"Thu","Weekday"
2015-11-04 00:00:00.000,20151104,2015,"Q4",11,"Nov","FY2016","FQ2",5,"Nov",2019-11-15 00:00:00.000,2015-11-01 00:00:00.000,201511,4,"Wed","Weekday"
2015-11-05 00:00:00.000,20151105,2015,"Q4",11,"Nov","FY2016","FQ2",5,"Nov",2019-11-15 00:00:00.000,2015-11-01 00:00:00.000,201511,5,"Thu","Weekday"
2016-04-03 00:00:00.000,20160403,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,1,"Sun","Weekend"
2016-04-04 00:00:00.000,20160404,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,2,"Mon","Weekday"
2016-04-05 00:00:00.000,20160405,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,3,"Tue","Weekday"
2016-04-06 00:00:00.000,20160406,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,4,"Wed","Weekday"
2016-04-07 00:00:00.000,20160407,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,5,"Thu","Weekday"
2016-04-08 00:00:00.000,20160408,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,6,"Fri","Weekday"
2016-04-09 00:00:00.000,20160409,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,7,"Sat","Weekend"
2016-04-10 00:00:00.000,20160410,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,1,"Sun","Weekend"
2016-04-11 00:00:00.000,20160411,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,2,"Mon","Weekday"
2016-01-01 00:00:00.000,20160101,2016,"Q1",1,"Jan","FY2016","FQ3",7,"Jan",2019-01-16 00:00:00.000,2016-01-01 00:00:00.000,201601,6,"Fri","Weekday"
2016-01-02 00:00:00.000,20160102,2016,"Q1",1,"Jan","FY2016","FQ3",7,"Jan",2019-01-16 00:00:00.000,2016-01-01 00:00:00.000,201601,7,"Sat","Weekend"
2016-02-13 00:00:00.000,20160213,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,7,"Sat","Weekend"
2016-02-14 00:00:00.000,20160214,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,1,"Sun","Weekend"
2016-02-15 00:00:00.000,20160215,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,2,"Mon","Weekday"
2016-02-16 00:00:00.000,20160216,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,3,"Tue","Weekday"
2016-02-17 00:00:00.000,20160217,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,4,"Wed","Weekday"
2016-02-18 00:00:00.000,20160218,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,5,"Thu","Weekday"
2016-02-19 00:00:00.000,20160219,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,6,"Fri","Weekday"
2016-02-20 00:00:00.000,20160220,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,7,"Sat","Weekend"
2016-02-21 00:00:00.000,20160221,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,1,"Sun","Weekend"
2016-02-22 00:00:00.000,20160222,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,2,"Mon","Weekday"
2016-02-23 00:00:00.000,20160223,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,3,"Tue","Weekday"
2016-02-24 00:00:00.000,20160224,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,4,"Wed","Weekday"
2016-02-25 00:00:00.000,20160225,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,5,"Thu","Weekday"
2016-02-26 00:00:00.000,20160226,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,6,"Fri","Weekday"
2016-02-27 00:00:00.000,20160227,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,7,"Sat","Weekend"
2016-02-28 00:00:00.000,20160228,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,1,"Sun","Weekend"
2016-02-29 00:00:00.000,20160229,2016,"Q1",2,"Feb","FY2016","FQ3",8,"Feb",2019-02-16 00:00:00.000,2016-02-01 00:00:00.000,201602,2,"Mon","Weekday"
2016-03-01 00:00:00.000,20160301,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,3,"Tue","Weekday"
2016-03-02 00:00:00.000,20160302,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,4,"Wed","Weekday"
2016-03-03 00:00:00.000,20160303,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,5,"Thu","Weekday"
2016-03-04 00:00:00.000,20160304,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,6,"Fri","Weekday"
2016-03-05 00:00:00.000,20160305,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,7,"Sat","Weekend"
2016-03-06 00:00:00.000,20160306,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,1,"Sun","Weekend"
2016-03-07 00:00:00.000,20160307,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,2,"Mon","Weekday"
2016-03-08 00:00:00.000,20160308,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,3,"Tue","Weekday"
2016-03-09 00:00:00.000,20160309,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,4,"Wed","Weekday"
2016-03-10 00:00:00.000,20160310,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,5,"Thu","Weekday"
2016-03-11 00:00:00.000,20160311,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,6,"Fri","Weekday"
2016-03-12 00:00:00.000,20160312,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,7,"Sat","Weekend"
2016-03-13 00:00:00.000,20160313,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,1,"Sun","Weekend"
2016-03-14 00:00:00.000,20160314,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,2,"Mon","Weekday"
2016-03-15 00:00:00.000,20160315,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,3,"Tue","Weekday"
2016-03-16 00:00:00.000,20160316,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,4,"Wed","Weekday"
2016-03-17 00:00:00.000,20160317,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,5,"Thu","Weekday"
2016-03-18 00:00:00.000,20160318,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,6,"Fri","Weekday"
2016-03-19 00:00:00.000,20160319,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,7,"Sat","Weekend"
2016-03-20 00:00:00.000,20160320,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,1,"Sun","Weekend"
2016-03-21 00:00:00.000,20160321,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,2,"Mon","Weekday"
2016-03-22 00:00:00.000,20160322,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,3,"Tue","Weekday"
2016-03-23 00:00:00.000,20160323,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,4,"Wed","Weekday"
2016-03-24 00:00:00.000,20160324,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,5,"Thu","Weekday"
2016-03-25 00:00:00.000,20160325,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,6,"Fri","Weekday"
2016-03-26 00:00:00.000,20160326,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,7,"Sat","Weekend"
2016-03-27 00:00:00.000,20160327,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,1,"Sun","Weekend"
2016-03-28 00:00:00.000,20160328,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,2,"Mon","Weekday"
2016-03-29 00:00:00.000,20160329,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,3,"Tue","Weekday"
2016-03-30 00:00:00.000,20160330,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,4,"Wed","Weekday"
2016-03-31 00:00:00.000,20160331,2016,"Q1",3,"Mar","FY2016","FQ3",9,"Mar",2019-03-16 00:00:00.000,2016-03-01 00:00:00.000,201603,5,"Thu","Weekday"
2016-04-01 00:00:00.000,20160401,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,6,"Fri","Weekday"
2016-04-02 00:00:00.000,20160402,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,7,"Sat","Weekend"
2016-04-12 00:00:00.000,20160412,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,3,"Tue","Weekday"
2016-04-13 00:00:00.000,20160413,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,4,"Wed","Weekday"
2016-04-14 00:00:00.000,20160414,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,5,"Thu","Weekday"
2016-04-15 00:00:00.000,20160415,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,6,"Fri","Weekday"
2016-04-16 00:00:00.000,20160416,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,7,"Sat","Weekend"
2016-04-17 00:00:00.000,20160417,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,1,"Sun","Weekend"
2016-04-18 00:00:00.000,20160418,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,2,"Mon","Weekday"
2016-04-19 00:00:00.000,20160419,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,3,"Tue","Weekday"
2016-04-20 00:00:00.000,20160420,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,4,"Wed","Weekday"
2016-04-21 00:00:00.000,20160421,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,5,"Thu","Weekday"
2016-04-22 00:00:00.000,20160422,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,6,"Fri","Weekday"
2016-04-23 00:00:00.000,20160423,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,7,"Sat","Weekend"
2016-04-24 00:00:00.000,20160424,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,1,"Sun","Weekend"
2016-04-25 00:00:00.000,20160425,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,2,"Mon","Weekday"
2016-04-26 00:00:00.000,20160426,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,3,"Tue","Weekday"
2016-04-27 00:00:00.000,20160427,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,4,"Wed","Weekday"
2016-04-28 00:00:00.000,20160428,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,5,"Thu","Weekday"
2016-04-29 00:00:00.000,20160429,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,6,"Fri","Weekday"
2016-04-30 00:00:00.000,20160430,2016,"Q2",4,"Apr","FY2016","FQ4",10,"Apr",2019-04-16 00:00:00.000,2016-04-01 00:00:00.000,201604,7,"Sat","Weekend"
2016-05-01 00:00:00.000,20160501,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,1,"Sun","Weekend"
2016-05-02 00:00:00.000,20160502,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,2,"Mon","Weekday"
2016-05-03 00:00:00.000,20160503,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,3,"Tue","Weekday"
2016-05-04 00:00:00.000,20160504,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,4,"Wed","Weekday"
2016-05-05 00:00:00.000,20160505,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,5,"Thu","Weekday"
2016-05-06 00:00:00.000,20160506,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,6,"Fri","Weekday"
2016-05-07 00:00:00.000,20160507,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,7,"Sat","Weekend"
2016-05-08 00:00:00.000,20160508,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,1,"Sun","Weekend"
2016-05-09 00:00:00.000,20160509,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,2,"Mon","Weekday"
2016-05-10 00:00:00.000,20160510,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,3,"Tue","Weekday"
2016-05-11 00:00:00.000,20160511,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,4,"Wed","Weekday"
2016-05-12 00:00:00.000,20160512,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,5,"Thu","Weekday"
2016-05-13 00:00:00.000,20160513,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,6,"Fri","Weekday"
2016-05-14 00:00:00.000,20160514,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,7,"Sat","Weekend"
2016-05-15 00:00:00.000,20160515,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,1,"Sun","Weekend"
2016-05-16 00:00:00.000,20160516,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,2,"Mon","Weekday"
2016-05-17 00:00:00.000,20160517,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,3,"Tue","Weekday"
2016-05-18 00:00:00.000,20160518,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,4,"Wed","Weekday"
2016-05-19 00:00:00.000,20160519,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,5,"Thu","Weekday"
2016-05-20 00:00:00.000,20160520,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,6,"Fri","Weekday"
2016-05-21 00:00:00.000,20160521,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,7,"Sat","Weekend"
2016-05-22 00:00:00.000,20160522,2016,"Q2",5,"May","FY2016","FQ4",11,"May",2019-05-16 00:00:00.000,2016-05-01 00:00:00.000,201605,1,"Sun","Weekend"
